call_id,Customer  Id,Call Type,Date Created Local,Created At Local,Call Started Local,Scheduled Start Date Local,Scheduled Start Time Local,Scheduled End Time Local,Status,Booking Title,Booked By Staff Id,Staff First Joined Activity Timestamps Local,Staff Joined Activities Timestamps Local,Staff Joined Count,Staff Left Activities Timestamps UTC,Customer Joined Count,Customer Joined Activities Timestamps UTC,Customer Left Activities Timestamps UTC,Customer Enabled Video,Call Result,Call Duration (Sec),Staff Score,Avg Customer Rating (Overall),"Rating Question ""How Was The Stream Quality""","Rating Question ""Did you find your rep helpful?""","Rating Question ""How likely are you to use this service again""?",purchase_made_after_call,purchase_value_usd,timestamp of checkout,days_between_call_and_purchase
9868887,52ryxf3p-lil6-bozv-sltf-rkxnj2vup92s,BOOKING,15/04/2021,15/04/2021 15:18,16/04/2021 15:34,16/04/2021,16/04/2021 15:30,16/04/2021 15:40,ENDED,Live expert booking - All Goods,21998,16/04/2021 15:34,16/04/2021 15:34,1,16/04/2021 15:46,2,"2021-04-16 15:30:11, 2021-04-16 15:34:30",,1,Booking - Successful call,735,3,5,5,5,5,NO,,,
9874805,lzl4mf08-wc77-oagh-tkf1-ibvdn7hqv9yv,BOOKING,15/04/2021,15/04/2021 19:00,17/04/2021 16:57,17/04/2021,17/04/2021 17:00,17/04/2021 17:10,ENDED,Live expert booking - All Goods,21998,17/04/2021 16:56,17/04/2021 16:56,1,17/04/2021 17:16,2,"2021-04-17 16:57:41, 2021-04-17 16:59:40",,1,Booking - Successful call,1102,3,,,,,NO,,,
9878384,3k51wf6o-8yl0-y8el-3c50-auuwvdno63eq,BOOKING,16/04/2021,16/04/2021 01:25,20/04/2021 10:53,20/04/2021,20/04/2021 10:45,20/04/2021 10:55,ENDED,Live expert booking - All Goods,21998,20/04/2021 10:42,"2021-04-20 10:42:58, 2021-04-20 10:52:58",2,"2021-04-20 10:52:53, 2021-04-20 11:02:16",1,20/04/2021 10:52,,1,Booking - Successful call,554,4,,,,,NO,,,
9895097,72at878y-tnzx-46xh-i6ch-fsxfi6y5eu9p,BOOKING,16/04/2021,16/04/2021 17:39,17/04/2021 17:43,17/04/2021,17/04/2021 17:45,17/04/2021 17:55,ENDED,Live expert booking - All Goods,21998,17/04/2021 17:41,17/04/2021 17:41,1,17/04/2021 17:55,1,17/04/2021 17:42,,1,Booking - Successful call,723,3,,,,,NO,,,
9896497,j2cpleyo-4ifd-dws9-8xne-fko8e7z53edy,BOOKING,16/04/2021,16/04/2021 18:40,17/04/2021 18:43,17/04/2021,17/04/2021 18:45,17/04/2021 18:55,ENDED,Live expert booking - All Goods,22858,17/04/2021 18:40,17/04/2021 18:40,1,17/04/2021 19:06,1,17/04/2021 18:42,,1,Booking - Successful call,1423,4,5,5,5,5,NO,,,
9902477,hjpgh622-kql4-6z56-3szk-l6uh09frpxrx,BOOKING,17/04/2021,17/04/2021 09:41,18/04/2021 12:01,18/04/2021,18/04/2021 12:00,18/04/2021 12:10,ENDED,Live expert booking - All Goods,22858,18/04/2021 11:58,18/04/2021 11:58,1,18/04/2021 12:06,1,18/04/2021 12:01,,1,Booking - Successful call,252,4,,,,,NO,,,
9913374,t9rmvlir-g87s-b5wl-mea7-tti4nlg7jijj,BOOKING,17/04/2021,17/04/2021 16:57,18/04/2021 17:04,18/04/2021,18/04/2021 17:00,18/04/2021 17:10,ENDED,Live expert booking - All Goods,21555,18/04/2021 16:59,"2021-04-18 16:59:29, 2021-04-18 17:00:24, 2021-04-18 17:04:47",3,"2021-04-18 17:00:19, 2021-04-18 17:04:43, 2021-04-18 17:14:44",1,18/04/2021 17:04,,1,Booking - Successful call,595,,,,,,NO,,,
9914152,zousqkmq-vi1b-rx8m-4wgo-85hvzvutn9ne,BOOKING,17/04/2021,17/04/2021 17:35,18/04/2021 17:43,18/04/2021,18/04/2021 17:45,18/04/2021 17:55,ENDED,Live expert booking - All Goods,22858,18/04/2021 17:43,18/04/2021 17:43,1,18/04/2021 18:01,1,18/04/2021 17:43,,1,Booking - Successful call,1092,4,,,,,NO,,,
9915843,zi8pkies-hq3l-5mvd-914y-feyv1e0hwjjz,BOOKING,17/04/2021,17/04/2021 19:29,19/04/2021 10:18,19/04/2021,19/04/2021 10:15,19/04/2021 10:25,ENDED,Live expert booking - All Goods,22853,19/04/2021 10:18,19/04/2021 10:18,1,19/04/2021 10:21,3,"2021-04-19 10:15:23, 2021-04-19 10:16:35, 2021-04-19 10:17:23",,1,Booking - Successful call,166,3,,,,,NO,,,
9935331,snupd5fx-rpyb-r45m-zb71-qrb9qrmaduwk,BOOKING,19/04/2021,19/04/2021 09:56,20/04/2021 10:14,20/04/2021,20/04/2021 10:15,20/04/2021 10:25,ENDED,Live expert booking - All Goods,22853,20/04/2021 10:14,20/04/2021 10:14,1,20/04/2021 10:30,1,20/04/2021 10:12,,1,Booking - Successful call,999,3,,,,,NO,,,
9936578,835cpniy-zd17-8wyq-n1hd-zht537urdbyg,BOOKING,19/04/2021,19/04/2021 10:36,20/04/2021 11:03,20/04/2021,20/04/2021 11:00,20/04/2021 11:10,ENDED,Live expert booking - All Goods,22851,20/04/2021 10:51,20/04/2021 10:51,1,20/04/2021 11:18,1,20/04/2021 11:02,,1,Booking - Successful call,943,4,4,4,3,5,NO,,,
9981400,irfp3rap-gbf6-ru2n-4bxx-qjlfgvku6eb0,BOOKING,21/04/2021,21/04/2021 11:15,22/04/2021 11:26,22/04/2021,22/04/2021 11:15,22/04/2021 11:25,ENDED,Live expert booking - All Goods,22853,22/04/2021 11:18,22/04/2021 11:18,1,22/04/2021 11:33,2,"2021-04-22 11:22:02, 2021-04-22 11:26:15",,1,Booking - Successful call,403,3,,,,,NO,,,
9990730,8g0w88p8-qizt-7zaz-ee7r-z9d1eu06szej,BOOKING,21/04/2021,21/04/2021 16:24,22/04/2021 16:30,22/04/2021,22/04/2021 16:30,22/04/2021 16:40,ENDED,Live expert booking - All Goods,21555,22/04/2021 16:30,22/04/2021 16:30,1,22/04/2021 16:33,1,22/04/2021 16:28,22/04/2021 16:33,1,Booking - Successful call,226,,,,,,NO,,,
10019852,zmgib7mj-kqe9-aq9r-jfih-co8kfmukqvnp,BOOKING,23/04/2021,23/04/2021 07:57,24/04/2021 10:19,24/04/2021,24/04/2021 10:15,24/04/2021 10:25,ENDED,Live expert booking - All Goods,21557,24/04/2021 10:12,24/04/2021 10:12,1,24/04/2021 10:23,1,24/04/2021 10:19,,1,Booking - Successful call,246,3,5,5,5,5,NO,,,
10043147,jlxzpq69-cbpc-aedj-smmt-xpkpt3frzytq,BOOKING,24/04/2021,24/04/2021 11:17,25/04/2021 13:24,25/04/2021,25/04/2021 12:30,25/04/2021 12:40,ENDED,Live expert booking - All Goods,21998,25/04/2021 13:22,25/04/2021 13:22,1,25/04/2021 13:32,8,"2021-04-25 12:30:50, 2021-04-25 12:33:08, 2021-04-25 12:38:45, 2021-04-25 12:39:48, 2021-04-25 12:40:36, 2021-04-25 12:41:03, 2021-04-25 12:43:25, 2021-04-25 13:23:58",25/04/2021 12:39,1,Booking - Successful call,526,3,1,1,1,1,NO,,,
10043147,jlxzpq69-cbpc-aedj-smmt-xpkpt3frzytq,BOOKING,24/04/2021,24/04/2021 11:17,25/04/2021 13:24,25/04/2021,25/04/2021 12:30,25/04/2021 12:40,ENDED,Live expert booking - All Goods,21998,25/04/2021 13:22,25/04/2021 13:22,1,25/04/2021 13:32,8,"2021-04-25 12:30:50, 2021-04-25 12:33:08, 2021-04-25 12:38:45, 2021-04-25 12:39:48, 2021-04-25 12:40:36, 2021-04-25 12:41:03, 2021-04-25 12:43:25, 2021-04-25 13:23:58",25/04/2021 12:39,1,Booking - Successful call,526,3,5,5,5,5,NO,,,
10061631,vocv55t7-ciaq-osbx-dzev-p5a5w8t9t7xf,BOOKING,25/04/2021,25/04/2021 13:50,26/04/2021 13:45,26/04/2021,26/04/2021 13:45,26/04/2021 14:00,ENDED,Live expert booking - All Goods,21998,26/04/2021 13:40,"2021-04-26 13:40:04, 2021-04-26 13:40:35",2,"2021-04-26 13:40:29, 2021-04-26 13:57:20",1,26/04/2021 13:45,26/04/2021 13:57,1,Booking - Successful call,697,3,5,5,5,5,NO,,,
10061672,juv2p1y8-1ujr-mful-fepe-i72ilpuiti5n,BOOKING,25/04/2021,25/04/2021 13:53,26/04/2021 16:31,26/04/2021,26/04/2021 16:30,26/04/2021 16:40,ENDED,Live expert booking - All Goods,21998,26/04/2021 16:25,"2021-04-26 16:25:47, 2021-04-26 16:26:45",2,"2021-04-26 16:26:37, 2021-04-26 16:42:45",2,"2021-04-26 16:31:51, 2021-04-26 16:32:03",26/04/2021 16:42,1,Booking - Successful call,648,3,,,,,NO,,,
10064161,w9536yej-wtt1-difz-p2m7-3274juy0fw2a,BOOKING,25/04/2021,25/04/2021 16:14,28/04/2021 12:16,28/04/2021,28/04/2021 12:15,28/04/2021 12:25,ENDED,Live expert booking - All Goods,22017,28/04/2021 12:12,28/04/2021 12:12,1,28/04/2021 12:28,1,28/04/2021 12:16,,1,Booking - Successful call,746,3,,,,,NO,,,
10067483,sl6qe2uc-h1u6-ylbz-jizc-6dv95suwgoa0,BOOKING,25/04/2021,25/04/2021 21:06,27/04/2021 10:18,27/04/2021,27/04/2021 10:15,27/04/2021 10:25,ENDED,Live expert booking - All Goods,21998,27/04/2021 10:16,27/04/2021 10:16,1,27/04/2021 10:30,1,27/04/2021 10:18,27/04/2021 10:30,1,Booking - Successful call,719,3,,,,,NO,,,
10079433,d0rjvkt5-guu6-3apu-cho4-v4jja7nhe8rh,BOOKING,26/04/2021,26/04/2021 14:03,27/04/2021 13:59,27/04/2021,27/04/2021 14:00,27/04/2021 14:10,ENDED,Live expert booking - All Goods,22854,27/04/2021 13:53,27/04/2021 13:53,1,27/04/2021 14:14,1,27/04/2021 13:59,,1,Booking - Successful call,896,3,5,5,5,5,NO,,,
10083658,aye4dfdu-sxlu-s56t-aw7c-sg755xv2ymo0,BOOKING,26/04/2021,26/04/2021 15:59,27/04/2021 16:31,27/04/2021,27/04/2021 16:30,27/04/2021 16:40,ENDED,Live expert booking - All Goods,22017,27/04/2021 16:31,27/04/2021 16:31,1,27/04/2021 16:36,1,27/04/2021 16:30,,1,Booking - Successful call,317,3,,,,,NO,,,
10083754,jp4cfptl-n027-m29d-vmby-jrrobbj463ew,BOOKING,26/04/2021,26/04/2021 16:01,27/04/2021 15:59,27/04/2021,27/04/2021 16:00,27/04/2021 16:10,ENDED,Live expert booking - All Goods,22017,27/04/2021 15:56,27/04/2021 15:56,1,27/04/2021 16:30,1,27/04/2021 15:59,,1,Booking - Successful call,1868,4,5,5,5,5,NO,,,
10115006,i5kv82sq-08sb-fwrt-wh3x-t5ihcuf3v0q5,BOOKING,27/04/2021,27/04/2021 19:12,29/04/2021 10:15,29/04/2021,29/04/2021 10:15,29/04/2021 10:25,ENDED,Live expert booking - All Goods,21557,29/04/2021 10:15,29/04/2021 10:15,1,29/04/2021 10:18,1,29/04/2021 10:12,,1,Booking - Successful call,163,4,5,5,5,5,NO,,,
10126920,yu93nzfe-9z7e-8tf4-izsp-tsozeq5mp3i0,BOOKING,28/04/2021,28/04/2021 12:24,29/04/2021 13:34,29/04/2021,29/04/2021 13:30,29/04/2021 13:40,ENDED,Live expert booking - All Goods,22851,29/04/2021 13:23,29/04/2021 13:23,1,29/04/2021 13:51,1,29/04/2021 13:34,,1,Booking - Successful call,968,,5,5,5,5,NO,,,
10137479,4robsv8o-ye4t-cpho-7nfv-72cxy30odu1p,BOOKING,28/04/2021,28/04/2021 17:55,30/04/2021 10:48,30/04/2021,30/04/2021 10:45,30/04/2021 10:55,ENDED,Live expert booking - All Goods,22851,30/04/2021 10:41,30/04/2021 10:41,1,30/04/2021 10:58,3,"2021-04-30 10:45:05, 2021-04-30 10:46:41, 2021-04-30 10:48:18",,1,Booking - Successful call,598,1,,,,,NO,,,
10141067,nd5eql4h-eaht-d00p-q0gy-e48j6tgc5w29,BOOKING,28/04/2021,28/04/2021 21:35,30/04/2021 10:17,30/04/2021,30/04/2021 10:15,30/04/2021 10:25,ENDED,Live expert booking - All Goods,21557,30/04/2021 10:12,30/04/2021 10:12,1,30/04/2021 10:26,1,30/04/2021 10:17,30/04/2021 10:25,1,Booking - Successful call,512,4,,,,,NO,,,
10150744,5gbjegvu-pzqh-fkm4-h0ux-vx6mfpbfma9w,BOOKING,29/04/2021,29/04/2021 13:20,30/04/2021 18:00,30/04/2021,30/04/2021 18:00,30/04/2021 18:10,ENDED,Live expert booking - All Goods,22017,30/04/2021 17:57,30/04/2021 17:57,1,30/04/2021 18:01,1,30/04/2021 18:00,30/04/2021 18:01,1,Booking - Successful call,67,3,5,5,5,5,NO,,,
10154035,rb8p8gga-lzb4-3t6a-o1f3-6hc5rp35zovo,BOOKING,29/04/2021,29/04/2021 15:13,30/04/2021 15:47,30/04/2021,30/04/2021 15:45,30/04/2021 16:05,ENDED,Live expert booking - All Goods,21998,30/04/2021 15:40,"2021-04-30 15:40:04, 2021-04-30 15:47:52",2,"2021-04-30 15:45:52, 2021-04-30 16:02:36",1,30/04/2021 15:46,30/04/2021 16:02,1,Booking - Successful call,882,3,,,,,NO,,,
10158185,kb6x0wx8-k8bw-skxn-pp8x-nz7kttrt590b,BOOKING,29/04/2021,29/04/2021 17:49,30/04/2021 18:02,30/04/2021,30/04/2021 18:00,30/04/2021 18:10,ENDED,Live expert booking - All Goods,21998,30/04/2021 17:55,30/04/2021 17:55,1,30/04/2021 18:04,1,30/04/2021 18:02,,1,Booking - Successful call,118,1,,,,,NO,,,
10162595,5n6lsrpi-9scj-uipi-vsr2-wt2vtf2sbfr8,BOOKING,29/04/2021,29/04/2021 22:53,01/05/2021 10:59,01/05/2021,01/05/2021 11:00,01/05/2021 11:10,ENDED,Live expert booking - All Goods,22853,01/05/2021 10:58,01/05/2021 10:58,1,01/05/2021 11:08,1,01/05/2021 10:59,,1,Booking - Successful call,541,3,5,5,5,5,NO,,,
10173266,dookt3qx-lbb2-gsjt-e3pm-1s7upi9ln6dk,BOOKING,30/04/2021,30/04/2021 14:22,01/05/2021 14:30,01/05/2021,01/05/2021 14:30,01/05/2021 14:40,ENDED,Live expert booking - All Goods,21998,01/05/2021 14:22,"2021-05-01 14:22:47, 2021-05-01 14:24:15",2,"2021-05-01 14:24:08, 2021-05-01 14:52:08",1,01/05/2021 14:30,01/05/2021 14:52,1,Booking - Successful call,1315,3,4.33,4,4,5,NO,,,
10187637,g819mp5x-b5wc-qix1-xfux-m2n9krr444g3,BOOKING,01/05/2021,01/05/2021 11:28,02/05/2021 12:02,02/05/2021,02/05/2021 12:00,02/05/2021 12:10,ENDED,Live expert booking - All Goods,21998,02/05/2021 11:55,"2021-05-02 11:55:30, 2021-05-02 12:01:01",2,"2021-05-02 12:00:56, 2021-05-02 12:10:49",1,02/05/2021 12:02,,1,Booking - Successful call,476,4,,,,,NO,,,
10201065,h1e8uwjn-8fap-4v4h-3die-orzvk319uxxw,BOOKING,02/05/2021,02/05/2021 09:54,03/05/2021 10:14,03/05/2021,03/05/2021 10:15,03/05/2021 10:25,ENDED,Live expert booking - All Goods,22853,03/05/2021 10:13,03/05/2021 10:13,1,03/05/2021 10:18,1,03/05/2021 10:14,03/05/2021 10:19,1,Booking - Successful call,271,3,5,5,5,5,NO,,,
10210522,24sfwxiz-m3t4-15w1-cq61-z3e7vhx9zwpp,BOOKING,02/05/2021,02/05/2021 18:36,,04/05/2021,04/05/2021 10:15,04/05/2021 10:35,ENDED,Live expert booking - All Goods,22854,04/05/2021 10:12,04/05/2021 10:12,1,04/05/2021 10:17,2,"2021-05-04 10:15:57, 2021-05-04 10:17:10",04/05/2021 10:16,1,Booking - Successful call,0,3,,,,,NO,,,
10215129,z3krk7f0-lcq5-6p02-0pe9-8xm8bac3z3po,BOOKING,03/05/2021,03/05/2021 09:23,04/05/2021 10:13,04/05/2021,04/05/2021 10:15,04/05/2021 10:25,ENDED,Live expert booking - All Goods,22851,04/05/2021 10:13,04/05/2021 10:13,1,04/05/2021 10:22,1,04/05/2021 10:13,,1,Booking - Successful call,519,3,5,5,5,5,NO,,,
10231454,7xjjnf61-s9k6-12ec-vnln-g4f4qbny1qvu,BOOKING,03/05/2021,03/05/2021 18:10,05/05/2021 15:32,05/05/2021,05/05/2021 15:30,05/05/2021 15:40,ENDED,Live expert booking - All Goods,22853,05/05/2021 15:27,05/05/2021 15:27,1,05/05/2021 15:47,1,05/05/2021 15:32,,0,Booking - Successful call,911,3,5,5,5,5,NO,,,
10232557,w1bcas6q-ii3f-uwtj-79ep-x31kuef7xwg7,BOOKING,03/05/2021,03/05/2021 19:16,05/05/2021 10:16,05/05/2021,05/05/2021 10:15,05/05/2021 10:25,ENDED,Live expert booking - All Goods,22853,05/05/2021 10:14,05/05/2021 10:14,1,05/05/2021 10:21,1,05/05/2021 10:16,,0,Booking - Successful call,356,3,4.33,4,4,5,NO,,,
10256037,o1ho3mvq-ytjq-es12-xyxd-9fa83a7om3he,BOOKING,04/05/2021,04/05/2021 19:31,06/05/2021 13:16,06/05/2021,06/05/2021 13:15,06/05/2021 13:25,ENDED,Live expert booking - All Goods,22851,06/05/2021 13:11,06/05/2021 13:11,1,06/05/2021 13:37,1,06/05/2021 13:16,06/05/2021 13:37,1,Booking - Successful call,1267,3,4.33,5,4,4,NO,,,
10258405,vpathvql-02f8-btik-ge6p-opyj79ktfe55,BOOKING,04/05/2021,04/05/2021 22:05,06/05/2021 10:29,06/05/2021,06/05/2021 10:30,06/05/2021 10:40,ENDED,Live expert booking - All Goods,22853,06/05/2021 10:27,06/05/2021 10:27,1,06/05/2021 10:48,1,06/05/2021 10:29,06/05/2021 10:48,1,Booking - Successful call,1122,3,5,5,5,5,NO,,,
10301982,8oyodgir-ghlo-7l6w-pdww-0zagkwismrla,BOOKING,06/05/2021,06/05/2021 22:17,08/05/2021 12:00,08/05/2021,08/05/2021 12:00,08/05/2021 12:10,ENDED,Live expert booking - All Goods,22854,08/05/2021 11:59,08/05/2021 11:59,1,08/05/2021 12:08,1,08/05/2021 12:00,,1,Booking - Successful call,513,3,,,,,NO,,,
10311726,iu5o7zdp-ykfo-0jc7-27qt-zq2gdmznpmy9,BOOKING,07/05/2021,07/05/2021 13:42,08/05/2021 13:46,08/05/2021,08/05/2021 13:45,08/05/2021 13:55,ENDED,Live expert booking - All Goods,21998,08/05/2021 13:41,08/05/2021 13:41,1,08/05/2021 13:55,1,08/05/2021 13:46,08/05/2021 13:55,1,Booking - Successful call,572,3,,,,,NO,,,
10339248,6hkqb5p2-p0jj-aajw-vv4b-xxzbw9ki36sj,BOOKING,08/05/2021,08/05/2021 17:23,09/05/2021 17:33,09/05/2021,09/05/2021 17:30,09/05/2021 17:40,ENDED,Live expert booking - All Goods,21998,09/05/2021 17:23,"2021-05-09 17:23:56, 2021-05-09 17:24:10",2,"2021-05-09 17:24:03, 2021-05-09 17:40:31",1,09/05/2021 17:33,,1,Booking - Successful call,425,3,,,,,NO,,,
10341562,esjug19w-u278-vvj6-vrr2-h5oq2ej3q101,BOOKING,08/05/2021,08/05/2021 19:59,14/05/2021 17:00,14/05/2021,14/05/2021 17:00,14/05/2021 17:10,ENDED,Live expert booking - All Goods,21998,14/05/2021 16:52,"2021-05-14 16:52:08, 2021-05-14 16:52:52",2,"2021-05-14 16:52:44, 2021-05-14 17:31:13",1,14/05/2021 17:00,14/05/2021 17:31,1,Booking - Successful call,1859,3,,,,,NO,,,
10369719,oohjstua-s0mt-491e-r4mn-ukkdbvs3n7t4,BOOKING,10/05/2021,10/05/2021 14:24,11/05/2021 14:31,11/05/2021,11/05/2021 14:30,11/05/2021 14:40,ENDED,Live expert booking - All Goods,21555,11/05/2021 14:30,11/05/2021 14:30,1,11/05/2021 14:45,1,11/05/2021 14:31,11/05/2021 14:45,1,Booking - Successful call,833,,5,5,5,5,NO,,,
10371218,wqpqht3f-11vu-z1tt-hjv9-xjrlds2xlmpk,BOOKING,10/05/2021,10/05/2021 15:08,11/05/2021 17:29,11/05/2021,11/05/2021 17:30,11/05/2021 17:40,ENDED,Live expert booking - All Goods,22017,11/05/2021 17:26,11/05/2021 17:26,1,11/05/2021 17:36,1,11/05/2021 17:29,,1,Booking - Successful call,449,3,,,,,NO,,,
10417741,fgo6dk5n-fjcp-yktc-iulb-asa47nmv91ee,BOOKING,12/05/2021,12/05/2021 18:53,14/05/2021 10:23,14/05/2021,14/05/2021 10:15,14/05/2021 10:25,ENDED,Live expert booking - All Goods,22853,14/05/2021 10:23,14/05/2021 10:23,1,14/05/2021 10:28,3,"2021-05-14 10:14:31, 2021-05-14 10:15:55, 2021-05-14 10:19:34",,1,Booking - Successful call,327,3,5,5,5,5,NO,,,
10419328,insq1iwd-c2w6-joid-mtto-g3r8r1jysx20,BOOKING,12/05/2021,12/05/2021 20:42,14/05/2021 16:00,14/05/2021,14/05/2021 16:00,14/05/2021 16:10,ENDED,Live expert booking - All Goods,22017,14/05/2021 15:58,14/05/2021 15:58,1,14/05/2021 16:33,1,14/05/2021 16:00,,1,Booking - Successful call,1973,3,,,,,NO,,,
10421454,i2p846kl-iz2z-03jc-86wy-phzbhrbcdi3h,BOOKING,13/05/2021,13/05/2021 06:40,14/05/2021 10:15,14/05/2021,14/05/2021 10:15,14/05/2021 10:25,ENDED,Live expert booking - All Goods,21557,14/05/2021 10:15,14/05/2021 10:15,1,14/05/2021 10:20,1,14/05/2021 10:12,,1,Booking - Successful call,286,4,5,5,5,5,NO,,,
10426938,7sx3fg9c-g8ms-59cg-fdt9-wrujm2wy5bsz,BOOKING,13/05/2021,13/05/2021 12:44,14/05/2021 16:00,14/05/2021,14/05/2021 16:00,14/05/2021 16:15,ENDED,Live expert booking - All Goods,21998,14/05/2021 15:59,"2021-05-14 15:59:46, 2021-05-14 16:00:06",2,"2021-05-14 16:00:00, 2021-05-14 16:11:56",1,14/05/2021 16:00,,0,Booking - Successful call,660,3,,,,,NO,,,
10435662,ukq2s1ww-4sfy-t7qd-elz0-sk8mc1behf9s,BOOKING,13/05/2021,13/05/2021 18:44,14/05/2021 17:32,14/05/2021,14/05/2021 17:30,14/05/2021 17:40,ENDED,Live expert booking - All Goods,21998,14/05/2021 17:32,14/05/2021 17:32,1,14/05/2021 17:37,1,14/05/2021 17:27,14/05/2021 17:37,1,Booking - Successful call,318,3,4,4,4,4,NO,,,
10435857,cg2rf1kx-dtr8-osyk-qijc-fcnwc844ldqc,BOOKING,13/05/2021,13/05/2021 18:56,15/05/2021 10:32,15/05/2021,15/05/2021 10:30,15/05/2021 10:40,ENDED,Live expert booking - All Goods,21555,15/05/2021 10:30,"2021-05-15 10:30:57, 2021-05-15 10:31:19, 2021-05-15 10:32:37",3,"2021-05-15 10:31:13, 2021-05-15 10:32:33, 2021-05-15 10:36:27",1,15/05/2021 10:32,,1,Booking - Successful call,221,,,,,,NO,,,
10436921,7catmlp1-nzh3-q0ik-gs51-7ee9uqzwvxh1,BOOKING,13/05/2021,13/05/2021 20:01,15/05/2021 10:12,15/05/2021,15/05/2021 10:15,15/05/2021 10:25,ENDED,Live expert booking - All Goods,22853,15/05/2021 10:12,15/05/2021 10:12,1,15/05/2021 10:17,1,15/05/2021 10:12,15/05/2021 10:17,1,Booking - Successful call,247,3,4.33,4,5,4,NO,,,
10445639,vih8wgmd-ynh9-woz2-1rtd-zhtk3seytrf8,BOOKING,14/05/2021,14/05/2021 12:41,17/05/2021 12:16,17/05/2021,17/05/2021 12:15,17/05/2021 12:25,ENDED,Live expert booking - All Goods,22854,17/05/2021 12:14,17/05/2021 12:14,1,17/05/2021 12:28,1,17/05/2021 12:16,,1,Booking - Successful call,715,3,,,,,NO,,,
10460444,uiw4j9qb-hp1v-dgaz-qqy3-6yp7w9u3jdl9,BOOKING,15/05/2021,15/05/2021 10:01,17/05/2021 10:16,17/05/2021,17/05/2021 10:15,17/05/2021 10:25,ENDED,Live expert booking - All Goods,22853,17/05/2021 10:12,17/05/2021 10:12,1,17/05/2021 10:19,1,17/05/2021 10:16,17/05/2021 10:19,1,Booking - Successful call,179,3,5,5,5,5,NO,,,
10473301,ldm46hy7-lqng-q0c2-scjy-d44zintree6v,BOOKING,15/05/2021,15/05/2021 18:35,17/05/2021 10:17,17/05/2021,17/05/2021 10:15,17/05/2021 10:25,ENDED,Live expert booking - All Goods,22851,17/05/2021 10:13,17/05/2021 10:13,1,17/05/2021 10:22,1,17/05/2021 10:17,,1,Booking - Successful call,325,3,5,5,5,5,NO,,,
10482664,akgnu64b-xk3r-6599-2iyv-2kzls0i671oq,BOOKING,16/05/2021,16/05/2021 14:17,17/05/2021 18:00,17/05/2021,17/05/2021 18:00,17/05/2021 18:10,ENDED,Live expert booking - All Goods,22613,17/05/2021 18:00,17/05/2021 18:00,1,17/05/2021 18:06,1,17/05/2021 18:00,,1,Booking - Successful call,325,4,,,,,NO,,,
10485983,exd5at08-3x14-q16x-tbb0-mp6ozj3kcsqp,BOOKING,16/05/2021,16/05/2021 17:10,17/05/2021 17:15,17/05/2021,17/05/2021 17:15,17/05/2021 17:25,ENDED,Live expert booking - All Goods,22613,17/05/2021 17:14,"2021-05-17 17:14:32, 2021-05-17 17:14:55",2,"2021-05-17 17:14:48, 2021-05-17 17:19:33",3,"2021-05-17 17:15:25, 2021-05-17 17:17:27, 2021-05-17 17:19:14",,1,Booking - Successful call,243,1,,,,,NO,,,
10489055,fag71uw7-yv8g-1tax-65gc-ngmh2jil28fq,BOOKING,16/05/2021,16/05/2021 22:00,18/05/2021 12:00,18/05/2021,18/05/2021 12:00,18/05/2021 12:10,ENDED,Live expert booking - All Goods,22017,18/05/2021 11:59,18/05/2021 11:59,1,18/05/2021 12:05,1,18/05/2021 12:00,,1,Booking - Successful call,282,3,5,5,5,5,NO,,,
10494431,l74d4inp-jshm-co7j-8vfq-idwtpj3azvzh,BOOKING,17/05/2021,17/05/2021 11:34,18/05/2021 12:58,18/05/2021,18/05/2021 13:00,18/05/2021 13:10,ENDED,Live expert booking - All Goods,22851,18/05/2021 12:58,18/05/2021 12:58,1,18/05/2021 13:26,1,18/05/2021 12:58,,1,Booking - Successful call,1624,3,,,,,NO,,,
10505590,d0wfjndk-cmpr-s5v2-vol0-d2zp5rhl20gf,BOOKING,17/05/2021,17/05/2021 18:13,18/05/2021 18:52,18/05/2021,18/05/2021 18:45,18/05/2021 18:55,ENDED,Live expert booking - All Goods,21555,18/05/2021 18:45,18/05/2021 18:45,1,18/05/2021 19:02,2,"2021-05-18 18:45:39, 2021-05-18 18:52:24",,1,Booking - Successful call,610,,,,,,NO,,,
10545176,83wizy2i-539l-yjat-6vn2-292kemtixewj,BOOKING,19/05/2021,19/05/2021 21:50,21/05/2021 12:15,21/05/2021,21/05/2021 12:15,21/05/2021 12:25,ENDED,Live expert booking - All Goods,22017,21/05/2021 12:10,"2021-05-21 12:10:08, 2021-05-21 12:13:34",2,"2021-05-21 12:13:26, 2021-05-21 12:20:25",1,21/05/2021 12:15,,1,Booking - Successful call,288,3,,,,,NO,,,
10584504,gq8fg9wq-nkaj-6tyg-cf8n-p3hu7g0y03m1,BOOKING,22/05/2021,22/05/2021 09:34,23/05/2021 13:01,23/05/2021,23/05/2021 13:00,23/05/2021 13:10,ENDED,Live expert booking - All Goods,21998,23/05/2021 12:59,"2021-05-23 12:59:07, 2021-05-23 13:01:07",2,"2021-05-23 13:00:57, 2021-05-23 13:07:24",1,23/05/2021 13:00,,1,Booking - Successful call,375,3,4.33,4,5,4,NO,,,
